id,name,position
8649,lia maria aguiar,1103
3129,aziz akhannouch,1104
8372,ron baron,1105
7386,shyam & hari bhartia,1106
7311,timothy boyle,1107
7533,tatiana casiraghi,1108
6642,chan tan ching-fen,1109
3756,"chase coleman, iii.",1110
3704,mark coombs,1111
6669,james coulter,1112
6519,dulce pugliese de godoy bueno,1113
7338,ana lucia de mattos barretto villela,1114
6945,"frank fertitta, iii.",1115
8836,lorenzo fertitta,1116
3781,maria franca fissolo,1117
4660,alexander frolov,1118
3598,"ernest garcia, ii.",1119
8276,alexandre grendene bartelle,1120
8714,vinod & anil rai gupta,1121
9794,torstein hagen,1122
6310,he qiaonv,1123
8696,hans-werner hector,1124
5492,stanley hubbard,1125
5827,ke xiping,1126
4158,suna kirac,1127
7807,kong jian min,1128
3744,koo bon-moo,1129
7939,heikki kyostila,1130
7729,thomas lee,1131
8578,eric lefkofsky,1132
6762,peter lim,1133
4475,scott lin,1134
7142,tomas olivo lopez,1135
6384,phillip t. (terry) ragon,1136
9448,stewart rahr,1137
7693,t. denny sanford,1138
9154,"julio mario santo domingo, iii.",1139
4781,"karl scheufele, iii.",1140
2395,shen guojun,1141
2639,alain taravella,1142
2982,oleg tinkov,1143
2772,t.y. tsai,1144
1018,tung chee hwa,1145
4547,ted turner,1146
1828,sunil vaswani,1147
8543,jitendra virwani,1148
9536,lang walker,1149
5160,wu zhigang,1150
2253,xiao wenge,1151
3356,xiong xuqiang,1152
7317,takao yasuda,1153
5858,william young,1154
7158,eddie & sol zakay,1155
3893,zhang xiugen,1156
8211,leslie alexander,1157
6810,patricia angelini rossi,1158
8588,josef boquoi,1159
9821,nikolai buinov,1160
4645,richard chandler,1161
5243,cheng xue,1162
5668,patokh chodiev,1163
9057,choo chong ngen,1164
4723,todd christopher,1165
3113,john de mol,1166
3647,bob gaglardi,1167
3161,gordon getty,1168
6091,philippe ginestet,1169
5653,sanjiv goenka,1170
9425,alec gores,1171
9912,david hains,1172
7661,bahaa hariri,1173
3536,william heinecke,1174
5276,huang hongyun,1175
1804,huang zhenda,1176
1983,ravi jaipuria,1177
9847,jiang yehua,1178
5094,manuel jove,1179
6769,willibert krueger,1180
1152,kuok khoon hong,1181
4277,christian latouche,1182
4076,guenther lehmann,1183
6223,li hongxin,1184
4010,li xiting,1185
1712,liang yunchao,1186
7634,brandt louie,1187
9126,catherine lozick,1188
5576,igor makarov,1189
5428,mao lixiang,1190
3261,harsh mariwala,1191
5638,martin moller nielsen,1192
7387,david murdock,1193
2871,n.r. narayana murthy,1194
8399,georg nemetschek,1195
9008,vikas oberoi,1196
9819,maja oeri,1197
8702,ong beng seng and christina ong,1198
1002,"h. ross perot, jr.",1199
4491,tor peterson,1200
1104,heloise pratt,1201
3586,alexey repik,1202
4657,shin chang-jae,1203
1805,kavitark ram shriram,1204
4367,sylvia stroeher,1205
8614,katsumi tada,1206
3720,tang shing-bor,1207
2291,georg von opel,1208
7278,david walentas,1209
1381,ronald wanek,1210
1222,wang changtian,1211
1917,wang wenjing,1212
6528,ye cheng,1213
1590,zhu gongshan,1214
9781,antti aarnio-wihuri,1215
4807,s. daniel abraham,1216
1794,joao alves de queiroz filho,1217
6999,mika anttonen,1218
8525,thor bjorgolfsson,1219
9330,andrei bokarev,1220
1478,bernhard braun-luedicke,1221
7813,eva maria braun-luedicke,1222
2735,friederike braun-luedicke,1223
9725,ron burkle,1224
7397,vivek chand burman,1225
4270,chen yung-tai,1226
8746,james clark,1227
7524,christopher cline,1228
6492,alexandra daitch,1229
5435,dong wei,1230
9691,fritz draexlmaier,1231
4842,glenn dubin,1232
4232,robert duggan,1233
3114,jayme garfinkel,1234
6854,sam goi,1235
6097,thomas hagen,1236
2068,carlos hank rhon,1237
3793,christoph henkel,1238
4348,hu kaijun,1239
2759,huang yi,1240
4598,ramesh juneja,1241
7322,bruce karsh,1242
6709,henry laufer,1243
5204,lee boo-jin,1244
6373,lee jay-hyun,1245
8082,wolfgang leitner,1246
8589,li ge,1247
5477,harald link,1248
6198,liu ming hui,1249
1845,jeffrey lurie,1250
1699,ma xingtian,1251
8143,sarah macmillan,1252
5092,howard marks,1253
4075,miao shouliang,1254
2415,lachhman das mittal,1255
2842,mario moretti polegato,1256
7974,vadim moshkovich,1257
7003,mofatraj munot,1258
2352,jonathan nelson,1259
3107,florentino perez,1260
6964,chuchat & daonapa petaumpai,1261
9021,peter peterson,1262
9635,arvind poddar,1263
5969,murdaya poo,1264
5985,ren zhengfei,1265
9948,antony ressler,1266
3070,francisco jose riberas mera,1267
9309,rodney sacks,1268
9464,hilton schlosberg,1269
6623,brian sheth,1270
5681,lucy stitzer,1271
1703,su suyu,1272
7198,satoshi suzuki,1273
5405,katherine tanner,1274
2590,arvind tiku,1275
2131,wang liping,1276
4366,wang xicheng,1277
4316,wei shaojun,1278
9036,amy wyss,1279
6038,jon yarbrough,1280
9458,vladimir yevtushenkov,1281
8946,charles zegar,1282
8725,zhu baoguo,1283
8652,saif al ghurair,1284
6214,syed mokhtar albukhary,1285
9433,miriam baumann-blocher,1286
6096,albert berner,1287
4301,thomas bruch,1288
2452,chang yun chung,1289
8066,kiat chiaravanont,1290
3481,jean-paul and martine clozel,1291
1920,benjamin de rothschild,1292
5878,james dinan,1293
4271,charles edelstenne,1294
7247,bernd freier,1295
8943,bill gross,1296
6631,jeffrey gundlach,1297
7514,suat gunsel,1298
3762,shmuel harlap,1299
8882,roberto hernandez ramirez,1300
7157,johannes kaercher,1301
9281,friedrich knapp,1302
7987,lee myung-hee,1303
3759,lee seo-hyun,1304
1021,liang jiankun,1305
1610,liao long-shing,1306
3748,lin shu-hong,1307
6987,yasseen mansour,1308
9445,david nahmad,1309
4415,alexander nesis,1310
4624,nandan nilekani,1311
9799,ranjan pai,1312
9188,park hyeon-joo,1313
6852,jennifer pritzker,1314
6088,qiu jianping,1315
5796,megdet rahimkulov,1316
6244,vito rodriguez rodriguez,1317
2686,stephen rubin,1318
3699,remo ruffini,1319
8317,erik selin,1320
3591,peter sondakh,1321
8413,alan n. trefler,1322
9631,tseng shin-yi,1323
1072,masateru uno,1324
8376,wang qingtao,1325
8254,evan williams,1326
7029,gustav magnar witzoe,1327
4478,horst wortmann,1328
1483,xiao yongming,1329
4852,xie zhikun,1330
9860,xue xiangdong,1331
2980,yuan yafei,1332
7973,robin zeng,1333
6962,zhang daocai,1334
5495,zhang xuansong,1335
5314,zheng yuewen,1336
4295,zhou xiaoguang,1337
9909,susanne zimmermann von siefart ,1338
7391,aras agalarov,1339
3796,maurice alter,1340
9397,an kang,1341
1776,alex beard,1342
2337,nicolas berggruen,1343
6480,vladimir bogdanov,1344
3516,julio bozano,1345
9778,anna maria braun,1346
4502,johanna braun,1347
7765,karl friedrich braun,1348
5958,anand burman,1349
3530,edouard carmignac,1350
1814,chen jianhua,1351
8942,cheung yan,1352
5810,chung mong-joon,1353
6617,jack cowin,1354
8749,cui genliang,1355
1683,kommer damen,1356
4240,diego della valle,1357
4464,dou zhenggang,1358
7537,n. murray edwards,1359
6653,gabriel escarrer,1360
2005,clement fayat,1361
4650,james france,1362
4332,senapathy gopalakrishnan,1363
3233,david harding,1364
1498,stewart horejsi,1365
2048,huang qisen,1366
5170,hamilton james,1367
7725,john kapoor,1368
9889,william lauder,1369
9539,li zongsong,1370
5317,willy michel,1371
9007,masahiro noda,1372
9378,gregorio perez companc,1373
4678,linda pritzker,1374
3035,qin hui,1375
3413,matthias reinhart,1376
9934,brian roberts,1377
2175,alberto roemmers,1378
3344,gerald schwartz,1379
5876,thaksin shinawatra,1380
3546,william stone,1381
5048,petter stordalen,1382
5229,julia stoschek,1383
6368,maximilian stoschek,1384
5462,sun shoukuan,1385
2129,ba duong tran,1386
2130,hamdi ulukaya,1387
7425,wong luen hei,1388
2632,wu yulan,1389
5228,xu hang,1390
8440,yang erzhu,1391
4596,yao kuizhang,1392
8133,sheng jian zhong,1393
6763,marcel adams,1394
4350,"herbert allen, jr.",1395
1959,michael ashcroft,1396
7591,roman avdeev,1397
5551,emilio azcarraga jean,1398
8121,sezai bacaksiz,1399
1769,lesley bamberger,1400
4802,angela bennett,1401
2087,hubertus benteler,1402
2293,ludwig theodor braun,1403
3888,nicola bulgari,1404
6151,paolo bulgari,1405
8284,chen dejun,1406
6203,tony chen,1407
1807,chen xueli,1408
5253,luigi cremonini,1409
6992,dominique desseigne,1410
2128,sefik yilmaz dizdar,1411
6008,domenico dolce,1412
1806,pavel durov,1413
6732,john farber,1414
2804,robert fisher,1415
4589,william fisher,1416
9333,stefano gabbana,1417
3128,rolf gerling,1418
2912,serge godin,1419
9732,sergei gordeev,1420
4576,mehmet nazif gunal,1421
9530,yusuf hamied,1422
7288,gerry harvey,1423
5312,timothy headington,1424
9791,huang chulong,1425
2239,huo qinghua,1426
9989,devendra jain,1427
7437,jiang yintai,1428
7554,"jim justice, ii.",1429
1138,kim jun-ki,1430
7059,william koch,1431
8506,anthony langley,1432
6955,marc lasry,1433
1595,peter leibinger,1434
2228,regine leibinger,1435
3639,li san yim,1436
6567,david lichtenstein,1437
8393,lim oon kuin,1438
4968,liu ming chung,1439
6504,ma xiuhui,1440
6418,prayudh mahagitsiri,1441
1878,anand mahindra,1442
6210,kishore mariwala,1443
2765,craig mccaw,1444
1398,miguel mckelvey,1445
3769,vincent mcmahon,1446
9930,david mcmurtry,1447
3849,gary michelson,1448
1338,massimo moratti,1449
3334,farhad moshiri,1450
9676,jerry moyes,1451
1413,charles munger,1452
5370,kerr neilson,1453
7643,ou zongrong,1454
3549,nihat ozdemir,1455
3726,pan weiming,1456
3461,park yeon-cha,1457
1457,nelson peltz,1458
5533,roger penske,1459
6727,qi jinxing,1460
5910,qi shi,1461
1992,theodore rachmat,1462
9621,juan maria riberas mera,1463
2109,vijay shekhar sharma,1464
3094,konstantin strukov,1465
7678,henry swieca,1466
3201,wichai thongtang,1467
8800,torsten toeller,1468
8838,roman trotsenko,1469
6192,todd wagner,1470
1569,wang chaobin,1471
8767,wang yanqing,1472
3322,john whittaker,1473
4621,wu guangming,1474
4513,xu qiming,1475
2605,zhang xiaojuan,1476
4565,melih abdulhayoglu,1477
9877,radhe shyam agarwal,1478
9995,mohamed al fayed,1479
9591,faisal bin qassim al thani,1480
8542,william f. austin,1481
2504,louis bacon,1482
2064,achal bakeri,1483
3153,othman benjelloun,1484
5246,william berkley,1485
6399,aneel bhusri,1486
7572,o. francis biondi,1487
7147,john bloor,1488
2779,david booth,1489
9599,cai wensheng,1490
7990,ahmet calik,1491
5259,michel chalhoub,1492
8299,chen xiaoying,1493
2887,cho jung-ho,1494
6888,turgay ciner,1495
1588,steve conine,1496
6007,jacques d'amours,1497
1424,robert defares,1498
9828,alexander dzhaparidze,1499
8434,stephen feinberg,1500
2921,paul foster,1501
5460,mario gabelli,1502
1858,marcos galperin,1503
5672,radhe shyam goenka,1504
9788,christopher goldsbury,1505
2407,stelios haji-ioannou,1506
1528,ilkka herlin,1507
3584,brian higgins,1508
3044,stephen jarislowsky,1509
4289,michael jordan,1510
3084,kenji kasahara,1511
4203,kim taek-jin,1512
7210,edward lampert,1513
9018,thomas lau,1514
3786,thai lee,1515
7653,lei jufang,1516
5733,li li,1517
5331,li liufa,1518
9151,liu hanyuan,1519
8425,pier luigi loro piana,1520
2464,billy joe (red) mccombs,1521
7689,gian marco moratti,1522
5157,manuel moroun,1523
3666,robert mouawad,1524
8033,marius nacht,1525
2026,ni zugen,1526
9940,lirio parisotto,1527
1399,karl-johan persson,1528
3774,tom persson,1529
1098,dmitry pumpyansky,1530
8787,ruan shuilong,1531
6791,jean salata,1532
6675,sheryl sandberg,1533
1633,niraj shah,1534
5059,shin dong-guk,1535
9866,ben silbermann,1536
9113,charlotte soderstrom,1537
4635,thomas steyer,1538
2062,su weizhong,1539
3159,david teoh,1540
4466,wang jinshu,1541
2958,wang yaohai,1542
8885,charlotte colket weber,1543
4042,wei ing-chou,1544
6575,yin-chun wei,1545
4342,wei yin-heng,1546
2534,wei ying-chiao,1547
7909,richard white,1548
2422,allan wong,1549
6323,wong kwong yu,1550
4384,wu jianshu,1551
5292,wu xu,1552
7279,wu xushun,1553
2693,luis enrique yarur rey,1554
7139,albert yeung,1555
6280,yu rong,1556
9086,kostyantin zhevago,1557
1880,zhou chengjian,1558
9016,zhou yaoting,1559
6939,zhuang kuilong,1560
7513,jose joao abdalla filho,1561
8163,khalifa bin butti al muhairi,1562
6726,folorunsho alakija,1563
6173,bill alfond,1564
5310,susan alfond,1565
9189,ted alfond,1566
4592,joy alukkas,1567
7855,andrey andreev,1568
2193,carol jenkins barnett,1569
3607,oleg boyko,1570
1518,ana maria brescia cafferata,1571
4175,binod chaudhary,1572
9655,che fengsheng,1573
5208,chen qingzhou,1574
8700,richard desmond,1575
5081,mohammed dewji,1576
1027,carl douglas,1577
8110,eric douglas,1578
7229,bulent eczacibasi,1579
2214,faruk eczacibasi,1580
1705,martha ford,1581
1133,yasuhiro fukushima,1582
9590,reinold geiger,1583
8555,saad hariri,1584
5705,richard hayne,1585
4572,ilona herlin,1586
4949,asok kumar hiranandani,1587
8433,niranjan hiranandani,1588
4895,huang qiaoling,1589
8104,huang zhuangmian,1590
2737,hal jackman,1591
4676,anurang jain,1592
7829,keeree kanjanapas,1593
6592,kim nam-jung,1594
7316,seth klarman,1595
4383,alexander klyachin,1596
5348,yuriy kosiuk,1597
7438,miguel krigsner,1598
7325,lee yin yee,1599
1435,nicola leibinger-kammueller,1600
1187,li weiwei,1601
6185,william li,1602
6801,li yihai,1603
8781,li yong,1604
1883,lin ming-hsiung,1605
9492,lou zhongfu,1606
3955,low tuck kwong,1607
9862,p.n.c. menon,1608
4803,thomas meyer,1609
5800,ezra nahmad,1610
6950,judith neilson,1611
1938,madeleine olsson ericksson,1612
8569,ou zonghong,1613
3637,eren ozmen,1614
2038,fatih ozmen,1615
6487,jose isaac peres,1616
7576,mark pincus,1617
6390,kevin plank,1618
1886,"nicholas pritzker, ii.",1619
5131,que wenbin,1620
3376,jorge rodriguez rodriguez,1621
6848,nobutada saji,1622
6136,thomas sandell,1623
9652,eddy kusnadi sariaatmadja,1624
4035,fayez sarofim,1625
8937,monika schoeller,1626
1721,antonio luiz seabra,1627
9208,yuri shefler,1628
7433,rajju shroff,1629
5634,frank stronach,1630
5350,kevin systrom,1631
6806,tang hsiang-chien,1632
3496,tang jianfang,1633
6023,ning tang,1634
3439,jim thompson,1635
5986,jonathan tisch,1636
8107,kenneth tuchman,1637
9308,wim van der leegte,1638
4868,shamsheer vayalil,1639
1308,thongma vijitpongpun,1640
2995,arkady volozh,1641
4385,stefan von holtzbrinck,1642
7859,wang jiufang,1643
2858,wong hong king,1644
5585,ian wood,1645
3661,xiao chunhong,1646
6587,jacky xu,1647
6904,zhang hongwei,1648
5916,zhang tao,1649
9665,anu aga,1650
5509,farkhad akhmedov,1651
4300,alberto alcocer,1652
4559,bassam alghanim,1653
7202,kutayba alghanim,1654
1225,alexandra andresen,1655
4482,katharina andresen,1656
6963,vasily anisimov,1657
2250,mori arkin,1658
7208,nigel austin,1659
8561,krishna kumar bangur,1660
3749,herb chambers,1661
1644,r.g. chandramogan,1662
2097,chang pyung-soon,1663
4045,chao teng-hsiung,1664
4224,chen liying,1665
8154,chen tianqiao,1666
4942,henry cheng,1667
7575,chey ki-won,1668
6708,chi yufeng,1669
6433,chua thian poh,1670
4200,chung yong-jin,1671
7019,ciputra,1672
6366,alberto cortina,1673
4190,"robert coyiuto, jr.",1674
6723,maria del pino y calvo-sotelo,1675
6778,k. dinesh,1676
3345,du weimin,1677
8594,john edson,1678
5190,david einhorn,1679
2536,bob ell,1680
9589,gary fegel,1681
5321,victor fung,1682
5994,william fung,1683
4864,alan gerry,1684
7574,balkrishan goenka,1685
5553,polys haji-ioannou,1686
9894,mehmet hattat,1687
2888,j. tomilson hill,1688
7423,eduardo hochschild,1689
9872,hoi kin hong,1690
8568,hur young-in,1691
3782,george joseph,1692
3498,ronald joyce,1693
8087,t.s. kalyanaraman,1694
7148,nimesh kampani,1695
9573,eugene kaspersky,1696
5330,viktor kharitonin,1697
4883,pyotr kondrashev,1698
3802,yuri kovalchuk,1699
8055,kagemasa kozuki,1700
6050,michael krasny,1701
9545,james leininger,1702
1866,li guoqiang,1703
6633,li liangbin,1704
5236,liu ko-chen,1705
9404,anatoly lomakin,1706
4549,ma hong,1707
7614,gary magness,1708
2968,youssef mansour,1709
8807,strive masiyiwa,1710
2808,dariusz milek,1711
8034,nan cunhui,1712
4734,dinesh nandwana,1713
1121,oei hong leong,1714
9429,rubens ometto silveira mello,1715
5801,ou xueming,1716
8221,markus persson,1717
1591,victor pinchuk,1718
6694,alberto prada,1719
6142,marina prada,1720
9223,forrest preston,1721
8075,jerry reinsdorf,1722
4542,fernando roig,1723
7706,subhash runwal,1724
8515,yoshiyuki sankai,1725
9427,kirill shamalov,1726
8645,shin dong-bin,1727
8047,evgeny (eugene) shvidler,1728
7091,jasminder singh,1729
8140,martua sitorus,1730
6715,peter sperling,1731
5152,jerzy starak,1732
3944,manny stul,1733
7938,su rubo,1734
7150,fuat tosyali,1735
7190,kenny troutt,1736
6825,rufino vigil gonzalez,1737
9966,wang jianfeng,1738
7932,wang jing,1739
1367,wang qunbin,1740
9435,dan wilks,1741
5859,farris wilks,1742
8079,thomas wu,1743
6788,yi zheng,1744
7878,yuan fugen,1745
8360,"richard yuengling, jr.",1746
8707,gavril yushvaev,1747
4167,zeng kaitian,1748
3853,zhang wanzhen,1749
2202,zhang yubai,1750
6554,changpeng zhao,1751
1401,zhou yifeng,1752
3869,zhou yongli,1753
5408,zhu wenchen,1754
4242,ahmet nazif zorlu,1755
7751,len ainsworth,1756
3597,edmund ansin,1757
5968,markus blocher,1758
4904,leonid boguslavsky,1759
6975,jorge horacio brito,1760
2186,saket burman,1761
1761,steve case,1762
8802,jeffrey cheah,1763
1197,bruce cheng,1764
8743,cheng xianfeng,1765
4992,ivan chrenko,1766
5104,eduardo cojuangco,1767
1394,brunello cucinelli,1768
5917,darwin deason,1769
3353,andrea della valle,1770
2473,jamie dimon,1771
8368,charles dunstone,1772
4129,bruce flatt,1773
7021,fu meicheng,1774
3346,soichiro fukutake,1775
5382,don gao,1776
1696,gao yunfeng,1777
8905,anne gittinger,1778
9056,clelia haji-ioannou,1779
9640,john hancock,1780
5183,ronnen harary,1781
9578,ayman hariri,1782
2018,fahd hariri,1783
6868,surendra hiranandani,1784
6556,alan howard,1785
8022,hu keqin,1786
7657,archie hwang,1787
9469,irwin jacobs,1788
7366,mitchell jacobson,1789
8347,rana kapoor,1790
1563,alexander karp,1791
6500,raghuvinder kataria,1792
5694,habil khorakiwala,1793
9885,sidney kimmel,1794
8188,andre koo,1795
8611,koo bon-neung,1796
4255,andrei kosogov,1797
5883,lee ho-jin,1798
9512,solomon lew,1799
6291,rodney lewis,1800
1178,li jiaquan,1801
8766,lin fanlian,1802
5489,lin jianhua,1803
7472,lin tianfu,1804
9646,louise lindh,1805
1186,liu baolin,1806
7331,jose llado fernandez-urrutia,1807
1352,lu di,1808
6359,"cargill macmillan, iii.",1809
8157,john macmillan,1810
8796,martha macmillan,1811
9322,william macmillan,1812
5851,katarina martinson,1813
4915,craig newmark,1814
4398,bruce nordstrom,1815
1969,pierre karl péladeau,1816
7972,david penaloza alanis,1817
9961,andreas pohl,1818
7227,"reinfried pohl, jr.",1819
5404,mahendra prasad,1820
4891,anton rabie,1821
9717,bianca rinehart,1822
8813,ginia rinehart,1823
3255,alexander rovt,1824
3301,lily safra,1825
8640,deniz sahenk,1826
5313,karin schick,1827
4088,leonard schleifer,1828
5100,dieter schnabel,1829
5391,bhadresh shah,1830
7188,shao qinxiang,1831
2020,eric ya shen,1832
9825,nobutoshi shimamura,1833
6935,shum chiu hung,1834
1125,helmut sohmen,1835
9273,sun qinghuan,1836
3214,sun yinhuan,1837
6714,djoko susanto,1838
3426,erol tabanca,1839
5843,alexander tedja,1840
8608,wilma tisch,1841
3477,ayhan tosyali,1842
2158,fatih tosyali,1843
9835,tran dinh long,1844
1648,tsai ming-kai,1845
1855,pavel tykac,1846
2300,jayshree ullal,1847
1550,wan long,1848
9844,wang muqing,1849
5828,wang yong,1850
6815,hope welker,1851
4945,wen yibo,1852
3932,stephen t. winn,1853
3523,gordon wu,1854
9270,wu lanlan,1855
4848,xu ziquan,1856
8884,yang meirong,1857
8493,yang tingdong,1858
7719,you xiaoping,1859
1706,yu peidi,1860
4732,yu qibing,1861
3837,yu yunxin,1862
2865,zan shengda,1863
8956,zhang guiping,1864
9759,zhao weiguo,1865
6698,zheng jianjiang,1866
9879,hamad bin jassim bin jaber al thani,1867
8566,fawzi al-kharafi,1868
5149,mohannad al-kharafi,1869
8320,isak andic,1870
6523,marc andreessen,1871
7782,jose maria aristrain,1872
3727,thomas bailey,1873
6919,harindarpal banga,1874
5807,elena baturina,1875
8252,eduardo belmont anderson,1876
2636,tomasz biernacki,1877
5977,zadik bino,1878
6907,brett blundy,1879
6305,henadiy boholyubov,1880
7779,charles brandes,1881
3285,amit burman,1882
2776,cai dongqing,1883
6262,chen bo,1884
4051,cheng wei,1885
1392,phongthep chiaravanont,1886
6138,kochouseph chittilappilly,1887
6432,chu jinfu,1888
2875,eduardo costantini,1889
1868,sol daurella,1890
3176,philip day,1891
1376,d. leopoldo del pino y calvo-sotelo,1892
3833,norbert dentressangle,1893
2430,beda diethelm,1894
7378,mark dixon,1895
5809,henry engelhardt,1896
2955,fang hongbo,1897
8271,gleb fetisov,1898
9414,donald foss,1899
1797,robert friedland,1900
1701,donald friese,1901
9003,fu guangming,1902
2248,dan gertler,1903
9413,dennis gillings,1904
8981,ryan graves,1905
4100,gu wei,1906
1058,alfredo harp helu,1907
8893,gudrun heine,1908
1462,francis holder,1909
1740,hong seok-joh,1910
9002,douglas hsu,1911
9595,huang jianrong,1912
4016,"b. wayne hughes, jr.",1913
5987,daisy igel,1914
7890,thomas james,1915
5923,jiang ganjun,1916
6757,jiang zhaobai,1917
6458,jin huiming,1918
6573,ajay kalsi,1919
9222,helga kellerhals,1920
9372,king pak fu,1921
1567,sergei kolesnikov,1922
5020,hemendra kothari,1923
6834,eiichi kuriwada,1924
8923,guy laliberté,1925
8762,lee hae-jin,1926
1918,michael lee-chin,1927
4459,li guangyu,1928
7478,li jun,1929
2200,li rucheng,1930
1372,li xuhui,1931
1173,lim wee chai,1932
1932,liu jiang,1933
7468,liu xuejing,1934
8479,liu zhenguo,1935
4052,lo ka shui,1936
9249,lo siu-tong,1937
1156,tobi lutke,1938
5164,ma yunsheng,1939
9408,ziyavudin magomedov,1940
1799,ana maria marcondes penido sant'anna,1941
4286,terence (terry) matthews,1942
2535,gail miller,1943
7088,andrei molchanov,1944
8764,ni zhaoxing,1945
2067,kentaro ogawa,1946
8080,erik paulsson,1947
3662,peng hao,1948
2197,stefan pierer,1949
2003,michael price,1950
1756,clayton riddell,1951
4487,boris rotenberg,1952
7683,igor rybakov,1953
3456,stephen saad,1954
2649,k. rai sahi,1955
4495,airat shaimiev,1956
2152,radik shaimiev,1957
2285,shang jiyong,1958
3291,mikhail shelkov,1959
5867,s.d. shibulal,1960
5215,ron sim,1961
4439,leonid simanovsky,1962
3862,basudeo singh,1963
8083,samprada singh,1964
1459,terry snow,1965
8571,lynsi snyder,1966
6058,sybill storz,1967
1379,harjo sutanto,1968
2125,yoshikazu tanaka,1969
3048,mehmet sinan tara,1970
5619,rit thirakomen,1971
6286,tian ming,1972
2972,ion tiriac,1973
8735,ivar tollefsen,1974
6488,mustafa latif topbas,1975
9648,thomas tull,1976
9014,john van lieshout,1977
6525,wang han,1978
5470,wang junjin,1979
5562,wang wenbiao,1980
8123,"alfred west, jr.",1981
5169,wu daohong,1982
8363,wu yiling,1983
3313,xiu laigui,1984
9393,xu xiong,1985
5624,xu xudong,1986
5144,xue hua,1987
5904,vadim yakunin,1988
2203,yan yude,1989
7169,yang keng,1990
2167,yang shaopeng,1991
4920,zhang cheng fei,1992
5774,zhang jingzhang,1993
2990,zhang keqiang,1994
2930,zhang xuanning,1995
8546,zhang zhangsun,1996
3518,zhou bajin,1997
3245,zhou wenyu,1998
8418,william ackman,1999
3558,soegiarto adikoesoemo,2000
3047,ali ibrahim agaoglu,2001
6790,hamdi akin,2002
6629,chirayu amin,2003
4317,mehmet aydinlar,2004
7203,emanuella barilla,2005
4615,guido barilla,2006
2685,luca barilla,2007
9693,paolo barilla,2008
4315,mehmet rustu basaran,2009
6925,j. hyatt brown,2010
5770,bu yang,2011
7822,hideyuki busujima,2012
1536,cai rongjun,2013
4655,cai xiaoru,2014
9849,delfin jorge ezequiel carballo,2015
4331,chen jinshi,2016
7979,chen qixing,2017
2294,chen shiliang,2018
5136,chen xiaxin,2019
5124,manas chiaravanond,2020
7721,yupa chiaravanond,2021
7843,prathip chiravanond,2022
7664,gustavo cisneros,2023
3069,sandor csanyi,2024
3243,cui lijie,2025
8864,dang yanbao,2026
4335,bharat desai,2027
4580,joseph edelman,2028
6170,wolfgang egger,2029
3841,andrei filatov,2030
5357,paul fireman,2031
4658,j. christopher flowers,2032
5465,fu kwan,2033
5887,sheela gautam,2034
6557,drew houston,2035
1057,huang shilin,2036
6332,huang wen tsai,2037
7577,mohammed ibrahim,2038
6737,hiroshi ishibashi,2039
8630,bent jensen,2040
9110,chatchai kaewbootta,2041
8711,jonas kamprad,2042
3593,mathias kamprad,2043
2118,peter kamprad,2044
2313,madhu kapur,2045
9757,richard kayne,2046
8736,vladimir kogan,2047
4522,koh wee meng,2048
8495,koo bon-joon,2049
3656,lam lung on,2050
4515,isaac larian,2051
9720,frank laukien,2052
9675,lee joon-ho,2053
5368,lee sang-hyuk,2054
3141,nancy lerner,2055
5863,norma lerner,2056
5468,randolph lerner,2057
6293,david xueling li,2058
7883,li tan,2059
6978,li weiguo,2060
6060,liang feng,2061
3105,liang guangwei,2062
3459,liang shezeng,2063
7832,liao chang,2064
7982,jenny lindén urnes,2065
8920,liu zhendong,2066
8814,liu zhiqiang,2067
6811,jonathan lu,2068
2113,william macaulay,2069
9037,john martin,2070
7444,yves-loic martin,2071
6772,satish mehta,2072
2084,nikita mishin,2073
4223,konstantin nikolaev,2074
8947,simon nixon,2075
7571,michael o'leary,2076
6797,liora ofer,2077
9245,roberto ongpin,2078
7960,niti osathanugrah,2079
5753,frank otto,2080
1406,gretel packer,2081
4470,alberto palatchi,2082
3052,peng jianhu,2083
1729,lucy peng,2084
9190,andrei rappoport,2085
6339,andrea reimann-ciardelli,2086
9638,igor rotenberg,2087
3175,alan rydge,2088
4557,chris sacca,2089
7144,alexander samwer,2090
3388,marc samwer,2091
9319,oliver samwer,2092
7296,neil shen,2093
1015,albert shigaboutdinov,2094
4216,shin dong-joo,2095
7082,yoshiko shinohara,2096
7951,analjit singh,2097
3422,stephen smith,2098
6312,michael steinhardt,2099
4083,svein stole,2100
1611,rustem sulteev,2101
4341,julio patricio supervielle,2102
8114,min-liang tan,2103
9187,hary tanoesoedibjo,2104
7746,sukanto tanoto,2105
6161,tiong hiew king,2106
9082,laurie tisch,2107
3951,steven tisch,2108
2350,james truchard,2109
4125,vardis vardinoyannis,2110
8168,murat vargi,2111
1419,wan lianbu,2112
4630,wang miaotong,2113
6421,wang zhenghua,2114
3566,wen jianping,2115
9071,myron wentz,2116
6600,xia zuoquan,2117
7723,swift xie,2118
2437,yao jinbo,2119
1708,fatma tuba yazici,2120
9432,zhang zhirong,2121
7099,zhao yan,2122
7184,zhou zongwen,2123
9237,raamdeo agrawal,2124
7774,maurizio billi,2125
7446,sara blakely,2126
4535,pete bodharamik,2127
9226,cao kejian,2128
7870,morris chang,2129
5952,richard chang,2130
2318,chen jianming,2131
8564,cho yang-rai,2132
5344,yvon chouinard,2133
