id,age,gender,country,image,name,position,Source,worth BUSD, worthChange millions USD
4656,54,Male,None,https://specials-images.forbesimg.com/imageserve/5a8d920d31358e4955adf197/416x416.jpg?background=000000&cropX1=755&cropX2=2357&cropY1=494&cropY2=2097,jeff bezos,1,Technology  ==> Amazon,112,0
1874,62,None,United States,https://specials-images.forbesimg.com/imageserve/5a942b7b31358e79a28a452b/416x416.jpg?background=000000&cropX1=285&cropX2=3498&cropY1=146&cropY2=3360,bill gates,2,Technology  ==> Microsoft,90,0
6703,87,Male,United States,https://specials-images.forbesimg.com/imageserve/5a8d9b3a31358e4955adf300/416x416.jpg?background=000000&cropX1=378&cropX2=2650&cropY1=52&cropY2=2322,warren buffett,3,Finance and Investments  ==> Berkshire Hathaway,84,0
2637,69,None,None,https://specials-images.forbesimg.com/imageserve/5a7de808a7ea431690131adf/416x416.jpg?background=000000&cropX1=125&cropX2=2852&cropY1=11&cropY2=2736,bernard arnault,4,Fashion & Retail  ==> LVMH,72,0
8242,35,Male,None,https://specials-images.forbesimg.com/imageserve/59d5062131358e542c034eb7/416x416.jpg?background=000000&cropX1=419&cropX2=1409&cropY1=53&cropY2=1044,mark zuckerberg,5,Technology  ==> Facebook,71,0
9133,82,Male,None,https://specials-images.forbesimg.com/imageserve/5a810ce6a7ea431690133fe6/416x416.jpg?background=000000&cropX1=250&cropX2=2266&cropY1=4&cropY2=2019,amancio ortega,6,Fashion & Retail  ==> Zara,70,0
3663,78,Male,Mexico,https://specials-images.forbesimg.com/imageserve/5a7fcad931358e4955ad21fc/416x416.jpg?background=000000&cropX1=247&cropX2=2010&cropY1=226&cropY2=1990,carlos slim helu,7,Telecom  ==> telecom,67,0
5909,82,Male,USA,https://specials-images.forbesimg.com/imageserve/5638b4b5e4b0ffa7afe69a7f/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=53&cropY2=797,charles koch,8,Diversified  ==> Koch Industries,60,0
9549,78,Male,None,https://specials-images.forbesimg.com/imageserve/5a8d901531358e4955adf139/416x416.jpg?background=000000&cropX1=0&cropX2=2400&cropY1=81&cropY2=2481,david koch,9,Diversified  ==> Koch Industries,60,0
2989,73,Male,None,https://specials-images.forbesimg.com/imageserve/5a8d9263a7ea431690140251/416x416.jpg?background=000000&cropX1=0&cropX2=2000&cropY1=197&cropY2=2198,larry ellison,10,Technology  ==> software,58,0
6660,76,Male,None,https://specials-images.forbesimg.com/imageserve/58c1d278a7ea431f321add1f/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=40&cropY2=784,michael bloomberg,11,Media & Entertainment  ==> Bloomberg LP,50,0
3915,45,Male,None,https://specials-images.forbesimg.com/imageserve/59d5098d4bbe6f37dd9ff6bc/416x416.jpg?background=000000&cropX1=1176&cropX2=2904&cropY1=222&cropY2=1950,larry page,12,Technology  ==> Google,48,0
9455,44,Male,None,https://specials-images.forbesimg.com/imageserve/5a8d93da31358e4955adf1c9/416x416.jpg?background=000000&cropX1=1399&cropX2=3806&cropY1=290&cropY2=2695,sergey brin,13,Technology  ==> Google,47,0
3819,70,None,None,https://specials-images.forbesimg.com/imageserve/56d1b7cce4b0c144a7f6639f/416x416.jpg?background=000000&cropX1=110&cropX2=516&cropY1=35&cropY2=441,jim walton,14,Fashion & Retail  ==> Walmart,46,0
6275,73,Male,None,https://specials-images.forbesimg.com/imageserve/59d50a9e4bbe6f37dd9ff712/416x416.jpg?background=000000&cropX1=207&cropX2=1915&cropY1=82&cropY2=1791,s. robson walton,15,Fashion & Retail  ==> Walmart,46,0
5873,68,None,None,https://specials-images.forbesimg.com/imageserve/59d50b364bbe6f37dd9ff759/416x416.jpg?background=000000&cropX1=97&cropX2=1126&cropY1=114&cropY2=1143,alice walton,16,Fashion & Retail  ==> Walmart,46,0
2101,46,Male,None,https://specials-images.forbesimg.com/imageserve/5a7cdf46a7ea431690130bf0/416x416.jpg?background=000000&cropX1=1094&cropX2=3921&cropY1=6&cropY2=2832,ma huateng,17,Technology  ==> internet media,45,0
3059,64,Female,None,https://specials-images.forbesimg.com/imageserve/5a7def7631358e4955ad0a53/416x416.jpg?background=000000&cropX1=192&cropX2=973&cropY1=69&cropY2=849,francoise bettencourt meyers,18,Fashion & Retail  ==> L'Oreal,42,0
9144,61,Male,India,https://specials-images.forbesimg.com/imageserve/5a7f3b7931358e4955ad1a39/416x416.jpg?background=000000&cropX1=5&cropX2=1013&cropY1=214&cropY2=1223,mukesh ambani,19,"Energy  ==> petrochemicals, oil & gas",40,0
1251,53,Male,None,https://specials-images.forbesimg.com/imageserve/5aa1598031358e79a28b5731/416x416.jpg?background=000000&cropX1=1454&cropX2=3297&cropY1=547&cropY2=2389,jack ma,20,Technology  ==> e-commerce,39,0
8666,84,None,None,https://specials-images.forbesimg.com/imageserve/5a8d9420a7ea43169014027b/416x416.jpg?background=000000&cropX1=935&cropX2=3219&cropY1=79&cropY2=2362,sheldon adelson,21,Gambling & Casinos  ==> casinos,38,0
3229,62,Male,None,https://specials-images.forbesimg.com/imageserve/59d50c47a7ea436b47b36d66/416x416.jpg?background=000000&cropX1=656&cropX2=2920&cropY1=354&cropY2=2617,steve ballmer,22,Technology  ==> Microsoft,38,0
6437,90,Male,Hong Kong,https://specials-images.forbesimg.com/imageserve/5a7e6e914bbe6f2652f52a98/416x416.jpg?background=000000&cropX1=623&cropX2=3280&cropY1=6&cropY2=2661,li ka-shing,23,Diversified  ==> diversified,34,0
9005,59,None,People's Republic of China,https://specials-images.forbesimg.com/imageserve/5aecc8f4a7ea436b547c4c52/416x416.jpg?background=000000&cropX1=372&cropX2=2640&cropY1=490&cropY2=2756,hui ka yan,24,Real Estate  ==> real estate,30,0
7716,90,Male,Hong Kong,https://specials-images.forbesimg.com/imageserve/5a579beba7ea431690109b54/416x416.jpg?background=000000&cropX1=24&cropX2=1040&cropY1=66&cropY2=1082,lee shau kee,25,Real Estate  ==> real estate,30,0
6371,63,Male,None,https://specials-images.forbesimg.com/imageserve/5a7cf67f4bbe6f2652f510d4/416x416.jpg?background=000000&cropX1=810&cropX2=4091&cropY1=0&cropY2=3280,wang jianlin,26,Real Estate  ==> real estate,30,0
7747,66,None,None,https://specials-images.forbesimg.com/imageserve/5a7e087531358e4955ad0cfe/416x416.jpg?background=000000&cropX1=19&cropX2=2172&cropY1=186&cropY2=2340,beate heister & karl albrecht jr.,27,Fashion & Retail  ==> supermarkets,29,0
4351,80,Male,None,https://specials-images.forbesimg.com/imageserve/5a8d930431358e4955adf1bb/416x416.jpg?background=000000&cropX1=1463&cropX2=2400&cropY1=35&cropY2=972,phil knight,28,Fashion & Retail  ==> Nike,29,0
3423,78,Male,None,https://specials-images.forbesimg.com/imageserve/5a7b803c4bbe6f2652f4ef67/416x416.jpg?background=000000&cropX1=794&cropX2=3457&cropY1=6&cropY2=2667,jorge paulo lemann,29,Food and Beverage  ==> beer,27,-672
6166,81,Male,None,https://specials-images.forbesimg.com/imageserve/5a7def27a7ea431690131b94/416x416.jpg?background=000000&cropX1=12&cropX2=2668&cropY1=208&cropY2=2866,francois pinault,30,Fashion & Retail  ==> luxury goods,27,0
4928,53,None,Germany,https://specials-images.forbesimg.com/imageserve/5a7e12b631358e4955ad0fb2/416x416.jpg?background=000000&cropX1=835&cropX2=3880&cropY1=0&cropY2=3042,georg schaeffler,31,Automotive  ==> auto parts,25,0
4737,56,Female,None,https://specials-images.forbesimg.com/imageserve/5a7e45f64bbe6f2652f5295a/416x416.jpg?background=000000&cropX1=10&cropX2=1120&cropY1=126&cropY2=1236,susanne klatten,32,"Automotive  ==> BMW, pharmaceuticals",25,0
6590,61,Male,None,https://specials-images.forbesimg.com/imageserve/5a7ba72aa7ea43169012f1b4/416x416.jpg?background=000000&cropX1=566&cropX2=3532&cropY1=6&cropY2=2972,david thomson,33,Media & Entertainment  ==> media,25,0
8384,78,Female,United States,https://specials-images.forbesimg.com/imageserve/59d50d06a7ea436b47b36d84/416x416.jpg?background=000000&cropX1=154&cropX2=1649&cropY1=394&cropY2=1889,jacqueline mars,34,"Food and Beverage  ==> candy, pet food",23,0
3403,82,Male,None,https://specials-images.forbesimg.com/imageserve/59d50d06a7ea436b47b36d84/416x416.jpg?background=000000&cropX1=154&cropX2=1649&cropY1=394&cropY2=1889,john mars,35,"Food and Beverage  ==> candy, pet food",23,0
9205,79,Male,Brazil,https:http://specials-images.forbesimg.com/imageserve/5722763231358e1869e2bbc0/416x416.jpg?background=000000&cropX1=161&cropX2=647&cropY1=16&cropY2=502,joseph safra,36,Finance and Investments  ==> banking,23,0
7639,53,Male,Italy,https:http://specials-images.forbesimg.com/imageserve/5722763231358e1869e2bbc0/416x416.jpg?background=000000&cropX1=161&cropX2=647&cropY1=16&cropY2=502,giovanni ferrero,37,"Food and Beverage  ==> Nutella, chocolates",23,0
3327,74,Male,None,https://specials-images.forbesimg.com/imageserve/5a7b6c3831358e4955acdba2/416x416.jpg?background=000000&cropX1=790&cropX2=3611&cropY1=12&cropY2=2832,dietrich mateschitz,38,Food and Beverage  ==> Red Bull,23,0
5484,53,None,USA,https://specials-images.forbesimg.com/imageserve/58c1d2e731358e1a35acba6b/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=163&cropY2=907,michael dell,39,Technology  ==> Dell computers,22,0
2851,60,Male,Japan,https://specials-images.forbesimg.com/imageserve/5ac24da531358e4112b689b7/416x416.jpg?background=000000&cropX1=864&cropX2=4200&cropY1=0&cropY2=3334,masayoshi son,40,"Telecom  ==> internet, telecom",22,0
7374,93,Male,None,https://specials-images.forbesimg.com/imageserve/5a7dfc4a31358e4955ad0b78/416x416.jpg?background=000000&cropX1=598&cropX2=3315&cropY1=99&cropY2=2816,serge dassault,41,Diversified  ==> diversified,22,0
5531,52,Male,None,https://specials-images.forbesimg.com/imageserve/56c7cdc0e4b062f6b59a2400/416x416.jpg?background=000000&cropX1=5&cropX2=744&cropY1=3&cropY2=743,stefan quandt,42,Automotive  ==> BMW,22,0
4838,37,None,None,https://specials-images.forbesimg.com/imageserve/5a0b1b83a7ea436b47b558ba/416x416.jpg?background=000000&cropX1=1&cropX2=600&cropY1=3&cropY2=602,yang huiyan,43,Real Estate  ==> real estate,21,0
3757,65,None,United States,https:http://specials-images.forbesimg.com/imageserve/57f4fbeb4bbe6f75c4fda22d/416x416.jpg?background=000000&cropX1=82&cropX2=675&cropY1=8&cropY2=601,paul allen,44,"Technology  ==> Microsoft, investments",21,0
9982,83,Male,Italy,https://specials-images.forbesimg.com/imageserve/5a7f931f31358e4955ad1e20/416x416.jpg?background=000000&cropX1=4&cropX2=1440&cropY1=4&cropY2=1440,leonardo del vecchio,45,Fashion & Retail  ==> eyeglasses,21,0
1673,78,Male,None,https://specials-images.forbesimg.com/imageserve/5a7f931f31358e4955ad1e20/416x416.jpg?background=000000&cropX1=4&cropX2=1440&cropY1=4&cropY2=1440,dieter schwarz,46,Fashion & Retail  ==> retail,20,0
9015,73,Male,None,https://specials-images.forbesimg.com/imageserve/59d55c694bbe6f37dda00008/416x416.jpg?background=000000&cropX1=904&cropX2=2836&cropY1=905&cropY2=2839,thomas peterffy,47,Finance and Investments  ==> discount brokerage,20,0
1901,67,None,Germany,https://specials-images.forbesimg.com/imageserve/59d55c694bbe6f37dda00008/416x416.jpg?background=000000&cropX1=904&cropX2=2836&cropY1=905&cropY2=2839,"theo albrecht, jr.",48,"Fashion & Retail  ==> Aldi, Trader Joe's",20,0
2061,61,Male,None,https://specials-images.forbesimg.com/imageserve/59d50f2831358e542c034f95/416x416.jpg?background=000000&cropX1=963&cropX2=2028&cropY1=234&cropY2=1299,len blavatnik,49,Diversified  ==> diversified,20,0
1347,75,Male,None,https://specials-images.forbesimg.com/imageserve/5a7cb54ca7ea431690130761/416x416.jpg?background=000000&cropX1=210&cropX2=1953&cropY1=660&cropY2=2404,he xiangjian,50,Manufacturing  ==> home appliances,20,0
6109,89,Male,Hong Kong,https://specials-images.forbesimg.com/imageserve/5a7e7153a7ea431690132553/416x416.jpg?background=000000&cropX1=1591&cropX2=4746&cropY1=14&cropY2=3168,lui che woo,51,Gambling & Casinos  ==> casinos,20,0
7585,80,Male,None,https://specials-images.forbesimg.com/imageserve/5a8d914e4bbe6f2652f61c2f/416x416.jpg?background=000000&cropX1=2670&cropX2=3520&cropY1=341&cropY2=1190,james simons,52,Finance and Investments  ==> hedge funds,20,0
6716,93,Male,Philippines,https://specials-images.forbesimg.com/imageserve/5a8ed22d31358e4955ae072b/416x416.jpg?background=000000&cropX1=568&cropX2=3083&cropY1=131&cropY2=2647,henry sy,53,Diversified  ==> diversified,20,0
2370,46,Male,USA,https://specials-images.forbesimg.com/imageserve/5a8d90fd4bbe6f2652f61c15/416x416.jpg?background=000000&cropX1=0&cropX2=1999&cropY1=159&cropY2=2159,elon musk,54,Automotive  ==> Tesla Motors,19,0
3034,2020,Male,None,https://specials-images.forbesimg.com/imageserve/5a8159ea4bbe6f2652f547d4/416x416.jpg?background=000000&cropX1=1029&cropX2=3189&cropY1=6&cropY2=2165,hinduja family,55,Diversified  ==> diversified,19,0
4473,69,Male,None,https://specials-images.forbesimg.com/imageserve/5ac24e1ca7ea432fbc1dc7fa/416x416.jpg?background=000000&cropX1=874&cropX2=2885&cropY1=491&cropY2=2501,tadashi yanai,56,Fashion & Retail  ==> fashion retail,19,0
1566,62,None,Russia,https://specials-images.forbesimg.com/imageserve/5a80c93d31358e4955ad2cb5/416x416.jpg?background=000000&cropX1=9&cropX2=1871&cropY1=148&cropY2=2012,vladimir lisin,57,"Metals & Mining  ==> steel, transport",19,0
8869,54,Female,United States,https://specials-images.forbesimg.com/imageserve/5a270a504bbe6f37e65991c9/416x416.jpg?background=000000&cropX1=1150&cropX2=4486&cropY1=0&cropY2=3333,laurene powell jobs,58,"Philanthropy/NGO  ==> Apple, Disney",18,0
9514,72,Male,India,https://specials-images.forbesimg.com/imageserve/5a7f0e8231358e4955ad1813/416x416.jpg?background=000000&cropX1=979&cropX2=3562&cropY1=11&cropY2=2592,azim premji,59,Technology  ==> software services,18,0
4813,52,None,None,https://specials-images.forbesimg.com/imageserve/5a808e7a4bbe6f2652f53d31/416x416.jpg?background=000000&cropX1=846&cropX2=3515&cropY1=0&cropY2=2667,alexey mordashov,60,"Metals & Mining  ==> steel, investments",18,0
6066,76,Male,None,https://specials-images.forbesimg.com/imageserve/58f8d8e84bbe6f1aff4612ef/416x416.jpg?background=000000&cropX1=0&cropX2=705&cropY1=31&cropY2=737,lee kun-hee,61,Diversified  ==> Samsung,18,0
1417,68,Male,None,https://specials-images.forbesimg.com/imageserve/59cbfbf5a7ea434a34f46a72/416x416.jpg?background=000000&cropX1=15&cropX2=2362&cropY1=10&cropY2=2359,lakshmi mittal,62,Metals & Mining  ==> steel,18,0
1535,48,Male,None,https://specials-images.forbesimg.com/imageserve/5a7cf9f7a7ea431690130d30/416x416.jpg?background=000000&cropX1=1243&cropX2=2927&cropY1=150&cropY2=1834,wang wei,63,Service  ==> package delivery,18,0
3401,62,Male,None,https://specials-images.forbesimg.com/imageserve/5a80ab314bbe6f2652f53efa/416x416.jpg?background=000000&cropX1=654&cropX2=3172&cropY1=5&cropY2=2522,leonid mikhelson,64,"Energy  ==> gas, chemicals",18,0
2094,74,Male,Thailand,https://specials-images.forbesimg.com/imageserve/58a2956ca7ea431f321976b1/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=85&cropY2=829,charoen sirivadhanabhakdi,65,"Food and Beverage  ==> drinks, real estate",17,0
9350,89,Male,Ireland,https://specials-images.forbesimg.com/imageserve/222dbe79a423261046cbdb42ac70e16b/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=3&cropY2=744,pallonji mistry,66,Construction & Engineering  ==> construction,17,0
2708,68,Male,None,https://specials-images.forbesimg.com/imageserve/5ac959f74bbe6f2310f1e05c/416x416.jpg?background=000000&cropX1=777&cropX2=3143&cropY1=114&cropY2=2478,ray dalio,67,Finance and Investments  ==> hedge funds,17,0
2846,73,Male,Japan,https://specials-images.forbesimg.com/imageserve/5a0a24205655325303469e7ab36397dc/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=116&cropY2=860,takemitsu takizaki,68,Manufacturing  ==> sensors,17,0
9988,46,None,None,https://specials-images.forbesimg.com/imageserve/5a7d09364bbe6f2652f51155/416x416.jpg?background=000000&cropX1=4&cropX2=1672&cropY1=396&cropY2=2063,william ding,69,Technology  ==> online games,17,0
6475,77,Male,None,https://specials-images.forbesimg.com/imageserve/b8d46ef97d58d450be629bd0fddc9a6e/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=10&cropY2=754,r. budi hartono,70,"Finance and Investments  ==> banking, tobacco",17,0
8590,64,Female,None,https://specials-images.forbesimg.com/imageserve/59f73f7831358e542c046b65/416x416.jpg?background=000000&cropX1=211&cropX2=1123&cropY1=82&cropY2=995,gina rinehart,71,Metals & Mining  ==> mining,17,-1
5608,64,Male,Mexico,https://specials-images.forbesimg.com/imageserve/597a47174bbe6f3eb800b6b8/416x416.jpg?background=000000&cropX1=1901&cropX2=3603&cropY1=368&cropY2=2069,german larrea mota velasco,72,Metals & Mining  ==> mining,17,0
7739,82,Male,None,https://specials-images.forbesimg.com/imageserve/57e5739ca7ea430a8a1a2b8f/416x416.jpg?background=000000&cropX1=74&cropX2=744&cropY1=74&cropY2=744,carl icahn,73,Finance and Investments  ==> investments,16,0
9667,70,Male,None,https://specials-images.forbesimg.com/imageserve/5a8121d54bbe6f2652f545f0/416x416.jpg?background=000000&cropX1=599&cropX2=2597&cropY1=15&cropY2=2015,stefan persson,74,Fashion & Retail  ==> H&M,16,0
7532,78,Male,None,https://specials-images.forbesimg.com/imageserve/5a8121d54bbe6f2652f545f0/416x416.jpg?background=000000&cropX1=599&cropX2=2597&cropY1=15&cropY2=2015,michael hartono,75,"Manufacturing  ==> banking, tobacco",16,0
1466,66,Male,None,https://specials-images.forbesimg.com/imageserve/5a7e6ca6a7ea431690132547/416x416.jpg?background=000000&cropX1=125&cropX2=1076&cropY1=81&cropY2=1033,joseph lau,76,Real Estate  ==> real estate,16,0
5052,2020,None,Hong Kong,https://specials-images.forbesimg.com/imageserve/5a579cfd4bbe6f2652f2517c/416x416.jpg?background=000000&cropX1=152&cropX2=1061&cropY1=6&cropY2=915,thomas & raymond kwok,77,Real Estate  ==> real estate,16,0
8959,67,Male,None,https://specials-images.forbesimg.com/imageserve/5a80c400a7ea431690133cb7/416x416.jpg?background=000000&cropX1=481&cropX2=2139&cropY1=0&cropY2=1658,vagit alekperov,78,Energy  ==> oil,16,0
5547,65,Male,None,https://specials-images.forbesimg.com/imageserve/5a815b254bbe6f2652f547e0/416x416.jpg?background=000000&cropX1=252&cropX2=2046&cropY1=814&cropY2=2608,james ratcliffe,79,Manufacturing  ==> chemicals,16,0
4353,86,None,None,https://specials-images.forbesimg.com/imageserve/57e575c94bbe6f24d1f891ce/416x416.jpg?background=000000&cropX1=126&cropX2=651&cropY1=31&cropY2=556,donald bren,80,Real Estate  ==> real estate,16,0
4204,75,Female,Chile,https://specials-images.forbesimg.com/imageserve/57e575c94bbe6f24d1f891ce/416x416.jpg?background=000000&cropX1=126&cropX2=651&cropY1=31&cropY2=556,iris fontbona,81,Metals & Mining  ==> mining,16,0
8403,65,Male,None,https://specials-images.forbesimg.com/imageserve/5a80a596a7ea431690133b09/416x416.jpg?background=000000&cropX1=5&cropX2=2533&cropY1=460&cropY2=2990,gennady timchenko,82,"Energy  ==> oil, gas",16,0
8929,56,Female,None,https:http://specials-images.forbesimg.com/imageserve/57e570c54bbe6f24d1f891b6/416x416.jpg?background=000000&cropX1=63&cropX2=615&cropY1=68&cropY2=621,abigail johnson,83,Finance and Investments  ==> money management,15,0
2455,57,None,Russia,https://specials-images.forbesimg.com/imageserve/5a80c98d31358e4955ad2cc0/416x416.jpg?background=000000&cropX1=75&cropX2=2250&cropY1=5&cropY2=2181,vladimir potanin,84,Metals & Mining  ==> metals,15,0
8484,32,Male,United States,https://specials-images.forbesimg.com/imageserve/5a80c98d31358e4955ad2cc0/416x416.jpg?background=000000&cropX1=75&cropX2=2250&cropY1=5&cropY2=2181,lukas walton,85,Fashion & Retail  ==> Walmart,15,0
9053,63,Female,None,https://specials-images.forbesimg.com/imageserve/5a7fd414a7ea4316901331b7/416x416.jpg?background=000000&cropX1=0&cropX2=3280&cropY1=887&cropY2=4168,charlene de carvalho-heineken,86,Food and Beverage  ==> Heineken,15,0
1615,46,Male,None,https://specials-images.forbesimg.com/imageserve/8c2c90c2667221740e4fe57cde754bf8/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=18&cropY2=762,zhang zhidong,87,Technology  ==> internet media,15,0
8486,54,Male,None,https://specials-images.forbesimg.com/imageserve/4023ab5df9aad04f544e7dfde9031598/416x416.jpg?background=000000&cropX1=32&cropX2=723&cropY1=3&cropY2=694,petr kellner,88,Finance and Investments  ==> banking,15,0
3458,46,Male,Russia,https://specials-images.forbesimg.com/imageserve/5a809da44bbe6f2652f53def/416x416.jpg?background=000000&cropX1=651&cropX2=3302&cropY1=6&cropY2=2656,andrey melnichenko,89,"Energy  ==> coal, fertilizers",15,0
4132,2020,None,None,https://specials-images.forbesimg.com/imageserve/58ee56d9a7ea437ada262e00/416x416.jpg?background=000000&cropX1=253&cropX2=1732&cropY1=64&cropY2=1543,david & simon reuben,90,"Real Estate  ==> investments, real estate",15,0
5068,81,None,Germany,https://specials-images.forbesimg.com/imageserve/5a7e288b31358e4955ad1159/416x416.jpg?background=000000&cropX1=2640&cropX2=4000&cropY1=400&cropY2=1760,klaus-michael kuehne,91,Logistics  ==> shipping,15,0
4971,55,Male,China,https://specials-images.forbesimg.com/imageserve/5a7ccad231358e4955acf931/416x416.jpg?background=000000&cropX1=488&cropX2=1703&cropY1=161&cropY2=1377,li shufu,92,Automotive  ==> automobiles,15,0
8227,54,Male,None,https://specials-images.forbesimg.com/imageserve/5a80ac47a7ea431690133b64/416x416.jpg?background=000000&cropX1=534&cropX2=3793&cropY1=7&cropY2=3263,mikhail fridman,93,"Energy  ==> oil, banking, telecom",15,0
4966,87,Male,None,https://specials-images.forbesimg.com/imageserve/5a8d934d4bbe6f2652f61c74/416x416.jpg?background=000000&cropX1=0&cropX2=1559&cropY1=81&cropY2=1639,rupert murdoch,94,"Media & Entertainment  ==> newspapers, TV network",15,0
7809,79,Male,None,https://specials-images.forbesimg.com/imageserve/58accecd4bbe6f0e55874019/416x416.jpg?background=000000&cropX1=61&cropX2=684&cropY1=226&cropY2=850,dhanin chearavanont,95,Diversified  ==> diversified,14,0
6672,94,Male,None,https://specials-images.forbesimg.com/imageserve/4f21e64d970512f81a766649fb072f0d/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=2&cropY2=743,robert kuok,96,"Diversified  ==> palm oil, shipping, property",14,0
3917,47,None,None,https://specials-images.forbesimg.com/imageserve/4f21e64d970512f81a766649fb072f0d/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=2&cropY2=743,emmanuel besnier,97,Food and Beverage  ==> cheese,14,0
6221,72,Male,India,https://specials-images.forbesimg.com/imageserve/37d84982997cb979720fb6f28fa88067/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=111&cropY2=855,shiv nadar,98,Technology  ==> software services,14,0
1963,61,Male,Russia,https://specials-images.forbesimg.com/imageserve/5a80c89231358e4955ad2ca8/416x416.jpg?background=000000&cropX1=752&cropX2=3164&cropY1=5&cropY2=2416,viktor vekselberg,99,"Energy  ==> metals, energy",14,0
5944,61,Male,Nigeria,https://specials-images.forbesimg.com/imageserve/5a7fd828a7ea43169013322e/416x416.jpg?background=000000&cropX1=240&cropX2=2897&cropY1=11&cropY2=2667,aliko dangote,100,"Manufacturing  ==> cement, sugar, flour",14,0
9147,72,Male,USA,https://specials-images.forbesimg.com/imageserve/59d563d8a7ea436b47b371d7/416x416.jpg?background=000000&cropX1=1310&cropX2=2937&cropY1=960&cropY2=2589,harold hamm,101,Energy  ==> oil & gas,14,0
2290,62,Male,None,https://specials-images.forbesimg.com/imageserve/5a8d946e4bbe6f2652f61ca6/416x416.jpg?background=000000&cropX1=743&cropX2=3320&cropY1=91&cropY2=2667,steve cohen,102,Finance and Investments  ==> hedge funds,14,0
6385,35,Male,None,https://specials-images.forbesimg.com/imageserve/5a8d9076a7ea43169014020b/416x416.jpg?background=000000&cropX1=1208&cropX2=3374&cropY1=81&cropY2=2246,dustin moskovitz,103,Technology  ==> Facebook,14,0
7840,68,None,None,https://specials-images.forbesimg.com/imageserve/5a7b8dd54bbe6f2652f4f0fa/416x416.jpg?background=000000&cropX1=6&cropX2=1812&cropY1=862&cropY2=2667,marcel herrmann telles,104,Food and Beverage  ==> beer,14,-546
4860,83,None,Germany,https://specials-images.forbesimg.com/imageserve/5a7e391a4bbe6f2652f528b8/416x416.jpg?background=000000&cropX1=562&cropX2=2916&cropY1=10&cropY2=2362,reinhold wuerth,105,Manufacturing  ==> fasteners,13,0
2044,65,None,None,https://specials-images.forbesimg.com/imageserve/59d55b4331358e542c035479/416x416.jpg?background=000000&cropX1=1400&cropX2=3175&cropY1=55&cropY2=1832,charles ergen,106,Media & Entertainment  ==> satellite TV,13,0
4328,63,Male,None,https://specials-images.forbesimg.com/imageserve/58c19b99a7ea431f321ad8d9/416x416.jpg?background=000000&cropX1=90&cropX2=631&cropY1=47&cropY2=588,eric schmidt,107,Technology  ==> Google,13,0
1871,78,Male,None,https://specials-images.forbesimg.com/imageserve/58c1d4a4a7ea431f321add5b/416x416.jpg?background=000000&cropX1=23&cropX2=732&cropY1=37&cropY2=746,philip anschutz,108,Finance and Investments  ==> investments,13,0
7162,70,Male,None,https://specials-images.forbesimg.com/imageserve/59d5622d31358e542c0354a1/416x416.jpg?background=000000&cropX1=4433&cropX2=5352&cropY1=2354&cropY2=3272,jim kennedy,109,Media & Entertainment  ==> media,13,0
2712,68,None,None,https://specials-images.forbesimg.com/imageserve/59d5622d31358e542c0354a1/416x416.jpg?background=000000&cropX1=4433&cropX2=5352&cropY1=2354&cropY2=3272,blair parry-okeden,110,Media & Entertainment  ==> media,13,0
2499,69,Male,None,https://specials-images.forbesimg.com/imageserve/5a7de73f31358e4955ad0986/416x416.jpg?background=000000&cropX1=11&cropX2=1445&cropY1=0&cropY2=1434,alain wertheimer,111,Fashion & Retail  ==> Chanel,13,0
8238,67,Male,None,https://specials-images.forbesimg.com/imageserve/5a7df0a7a7ea431690131ba8/416x416.jpg?background=000000&cropX1=5&cropX2=2632&cropY1=235&cropY2=2861,gerard wertheimer,112,Fashion & Retail  ==> Chanel,13,0
8408,81,Male,None,https://specials-images.forbesimg.com/imageserve/59d57d2631358e542c035675/416x416.jpg?background=000000&cropX1=0&cropX2=3457&cropY1=258&cropY2=3713,leonard lauder,113,Fashion & Retail  ==> Estee Lauder,12,0
6707,77,None,None,https://specials-images.forbesimg.com/imageserve/56c7ceace4b062f6b59a2407/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=131&cropY2=874,heinz hermann thiele,114,Construction & Engineering  ==> brakes,12,0
8989,62,Male,None,https://specials-images.forbesimg.com/imageserve/59cbfe1aa7ea434a34f46ad9/416x416.jpg?background=000000&cropX1=731&cropX2=3388&cropY1=11&cropY2=2667,dilip shanghvi,115,Healthcare  ==> pharmaceuticals,12,0
6331,74,None,None,https://specials-images.forbesimg.com/imageserve/5a7e164e31358e4955ad1051/416x416.jpg?background=000000&cropX1=11&cropX2=2667&cropY1=23&cropY2=2680,hasso plattner,116,Technology  ==> software,12,0
