id,name,position,Unnamed: 0
9078,arTHUR IRVIng,663.0,714
4571,babA KALYANi,664.0,715
5571,dmiTRY KAMENSHChik,665.0,716
7991,dOUGLAS Leone,666.0,717
5612,edwIN Leong,667.0,718
6853,arnon MILChan,668.0,719
3794,mAREN OTto,669.0,720
7134,antHONY PRitzker,670.0,721
9229,jay roberT (J.B.) PRitzker,671.0,722
8329,mitchelL Rales,672.0,723
8051,kjell iNGE rokke,673.0,724
3108,"beRNARD SAUL, ii.",674.0,725
2944,dONALD STErling,675.0,726
8903,TAHIr,676.0,727
2588,chairUL TANJUNG,677.0,728
7970,clemens TOENNIES,678.0,729
1887,somphotE AHUNai,679.0,730
7401,IGOR ALTUSHKIn,680.0,731
8677,riley BECHTel,681.0,732
3452,"stephEN BECHTEL, JR.",682.0,733
1575,mike cannON-Brookes,683.0,734
2512,rafael dEL PINO Y calvo-sotelo,684.0,735
9068,antONIO DEL VALLe ruiz,685.0,736
2397,scotT FARquhar,686.0,737
8682,linDSAY FOX,687.0,738
5758,jimmY HASLam,688.0,739
4219,hEIDI HORTen,689.0,740
2372,MIN KAO,690.0,741
8688,MELISSA ma,691.0,742
3162,RUDOLF MAAG,692.0,743
8456,alexander PONOMarenko,693.0,744
8906,caRLOS RODRIGUEZ-Pastor,694.0,745
2861,shashi & RAVi ruia,695.0,746
8514,tedDY SAGI,696.0,747
6313,shAUL SHANi,697.0,748
3754,alEXANDER SKOROBogatko,698.0,749
9135,SUN GUANGXin,699.0,750
9964,riTA TONG LIU,700.0,751
9265,juaN-MIGUEL VILLAR Mir,701.0,752
4779,stevE WYNn,702.0,753
3773,anil aGARWAl,703.0,754
9571,abdulla AL FUTTAim,704.0,755
7863,john ARNOld,705.0,756
6582,sid BAss,706.0,757
7619,alaiN BOUChard,707.0,758
3471,john BROwn,708.0,759
9868,vanich cHAIYAWan,709.0,760
7946,chEN LIP KEONg,710.0,761
1726,charlES COHEn,711.0,762
3016,ashwiN dani,712.0,763
7831,RAKESH GANGWAl,713.0,764
7760,reid HOFFMAn,714.0,765
5037,"amos HOSTETTER, JR.",715.0,766
2857,zARAKH Iliev,716.0,767
4644,jI QI,717.0,768
5316,kenneTH LANGONE,718.0,769
7891,li sZE lim,719.0,770
7968,GEORGE LINDEMann,720.0,771
7902,liU ZHONGTIAN,721.0,772
7860,LUO LIGUO,722.0,773
5565,mary aLICE DORRANCE MALONE,723.0,774
8458,"henrY NICHOLAS, III.",724.0,775
1745,GOD NISANOV,725.0,776
2925,paT STRYker,726.0,777
5296,alexander SVETAKOV,727.0,778
2762,hANS PETER WILD,728.0,779
4854,yvONNE BAUer,729.0,780
1982,pATRIZIO BERTELLI,730.0,781
7958,nEIL BLuhm,731.0,782
8010,ANDREW & PEGGY CHERNG,732.0,783
4887,scott COOK,733.0,784
1137,leoN G. COOPERman,734.0,785
3468,john paUL Dejoria,735.0,786
7596,MARTIN EBner,736.0,787
7989,wALTER FARIa,737.0,788
3279,sameer GEhlaut,738.0,789
3753,TOM GOLISANO,739.0,790
3608,otto HAPPEL,740.0,791
7961,JIANG Bin,741.0,792
7892,karEL KOMAREK,742.0,793
6880,kurt KRIEGer,743.0,794
8830,TIMUR KULIBAEv,744.0,795
4127,dinARA KULIBAEVA,745.0,796
1412,spiro LATSIS,746.0,797
4774,danIEL LOeb,747.0,798
3913,luO JYE,748.0,799
3742,ronaLD MCAULAy,749.0,800
4148,alAIN MERieux,750.0,801
7007,hanS GEORG NAEDER,751.0,802
1811,nIE TENGYUn,752.0,803
1430,daniEL OCh,753.0,804
5040,miuccIA Prada,754.0,805
9235,mARC ROWAN,755.0,806
2493,haim SABan,756.0,807
9516,ALVARO SAIEH BENDECk,757.0,808
1297,miCHAEL & REINER SCHMIDT-ruthenbeck,758.0,809
5182,lynN SCHUSTERMAn,759.0,810
3414,mARK SHoen,760.0,811
7816,michaL SOLOWow,761.0,812
2885,daniEL TSAI,762.0,813
8690,richARD tsai,763.0,814
5519,FRANK WANG,764.0,815
1049,meg WHItman,765.0,816
9747,JOHN CATSIMATIDIS,766.0,817
4140,do won & jiN SOOK CHANG,767.0,818
9178,cheng chEUNG LING,768.0,819
3429,barry DILLER,769.0,820
7538,jack DORSEy,770.0,821
5570,yakir GAbay,771.0,822
5036,alLAN GOldman,772.0,823
7060,jane GOLdman,773.0,824
5156,amy golDMAN FOWLer,774.0,825
1086,daryl KAtz,775.0,826
5192,dianE KEMPEr,776.0,827
4978,vladimIR kim,777.0,828
2600,lai MEISong,778.0,829
1438,manuel lAO HERNANdez,779.0,830
2689,james LEPrino,780.0,831
8691,lianG XINJUn,781.0,832
9967,tOM MORris,782.0,833
6298,thi phUONG THAO NGUYEn,783.0,834
3056,rajan RAheja,784.0,835
7450,ren JIANHUA,785.0,836
7320,richarD SAnds,786.0,837
4258,keRRY STOKes,787.0,838
2002,donaLD TRUMP,788.0,839
9959,romesh T. WADhwani,789.0,840
5038,wanG JIan,790.0,841
5521,cliFFORD ASNESS,791.0,842
8974,anne bEAUFOUr,792.0,843
6453,henri BEAUFOUr,793.0,844
9543,tom BENSON,794.0,845
1687,JIM BREYEr,795.0,846
8998,alejANDRO BUlgheroni,796.0,847
5195,hasMUKH CHUDGAR,797.0,848
3343,enNIO DOris,798.0,849
1649,luiS FRIAS,799.0,850
3241,valentin GAPONTSEv,800.0,851
4061,MARTIN HAefner,801.0,852
4324,chriSTOPHEr hohn,802.0,853
2825,jOHNELLE hunt,803.0,854
9044,rakESH JHUNJHUNWala,804.0,855
9076,lu xIANGyang,805.0,856
9497,johN MIDDLETON,806.0,857
4382,kazUO Okada,807.0,858
5700,JORGE PERez,808.0,859
2346,prasert pRASARTTONG-OSOTH,809.0,860
4180,jean (GIGI) PRItzker,810.0,861
9503,MOCHTAR RIADy,811.0,862
8560,arkadY ROTENBERG,812.0,863
7637,michaEL RUBIN,813.0,864
1733,robert SANDs,814.0,865
1645,herberT SIMON,815.0,866
6107,roBERT TOENNIES,816.0,867
8698,manUEL Villar,817.0,868
1764,DON VULTaggio,818.0,869
7792,wang ZHENHUA,819.0,870
7402,wu KAITING,820.0,871
8846,siMON xie,821.0,872
7152,chUCK BUNDRANT,822.0,873
3163,caI DONGCHEn,823.0,874
9832,jose aND FRANCISCO JOse calderon rojas,824.0,875
4371,jasoN CHAng,825.0,876
6152,smITA CRISHNA-godrej,826.0,877
4620,ding sHIZHONG,827.0,878
3693,feNG HAILIANG,828.0,879
1182,geralD FOrd,829.0,880
3005,philippe fORIEL-DESTEZet,830.0,881
6180,adi GODREj,831.0,882
7544,jaMSHYD Godrej,832.0,883
3961,nadir GODREJ,833.0,884
3213,joseph GREndys,834.0,885
2298,hedda im BRAHM-droege,835.0,886
1529,ke zuNHONG,836.0,887
5707,rANDAL KIRK,837.0,888
4281,ALICIA KOPlowitz,838.0,889
3131,KWEK LENG beng,839.0,890
6241,LOUIS LE duff,840.0,891
7622,yUSAKU MAEZawa,841.0,892
4206,serGIO MANtegazza,842.0,893
6879,hans mELCHErs,843.0,894
5116,erwin fraNZ MUeller,844.0,895
5610,rishaD NAOroji,845.0,896
6596,huSNU OZYEGIn,846.0,897
7053,prajogO PANgestu,847.0,898
9859,JEFF ROTHSChild,848.0,899
5891,thoMAS SIEbel,849.0,900
9260,paul SINGER,850.0,901
6224,RALPH SONNENberg,851.0,902
9727,jon sTRYKER,852.0,903
5165,gEORG STUMPf,853.0,904
9985,tsAI HONG-Tu,854.0,905
9213,vincenT Viola,855.0,906
4433,RADOVAN vitek,856.0,907
9341,wang lAIChun,857.0,908
8089,wang lAISHENG,858.0,909
5813,carLOS ARDILA lülle,859.0,910
5478,"wiLLIAM CONWAY, jr.",860.0,911
3858,danIEL D'Aniello,861.0,912
7556,jim DAVis,862.0,913
3179,ding SHijia,863.0,914
2741,"joHN DORRANCE, Iii.",864.0,915
1748,doRIS FISher,865.0,916
4196,johN FISHEr,866.0,917
8601,caroliNE HAGEN KJOs,867.0,918
6892,KIEU HOANG,868.0,919
4939,huaNG SHIH Tsai,869.0,920
9320,h. WAYNE HUIZENGa,870.0,921
2273,OSMAN KIBar,871.0,922
5666,aloKE LOhia,872.0,923
9246,taha MIKATI,873.0,924
1993,philiP NIARCHOS,874.0,925
7412,stEFAN OLSson,875.0,926
5273,SEBASTIAN PIÑEra,876.0,927
8616,PENNY PRITZKER,877.0,928
2261,NICOLAS PUEch,878.0,929
8492,chaNDRU RAHeja,879.0,930
2651,david ruBENSTein,880.0,931
1870,shi YUZHu,881.0,932
4530,zygmuNT SOLORZ-ZAK,882.0,933
6896,TUNG CHEE chen,883.0,934
7460,MARK WAlter,884.0,935
8158,"william WRIGLEY, JR.",885.0,936
1571,mortiMER ZUCKErman,886.0,937
8401,mohed ALTRAD,887.0,938
2631,anil AMbani,888.0,939
5881,ROBERTO ANGELini rossi,889.0,940
2332,saeed bin BUTTI AL QEBaisi,890.0,941
4079,pierrE chen,891.0,942
6626,ray DAVIS,892.0,943
7518,"edward deBARTOLO, JR.",893.0,944
1454,bennetT DORRANce,894.0,945
5115,eduardo EURNEKian,895.0,946
1242,piero FERRARI,896.0,947
3290,fioNA GEMINDER,897.0,948
9286,GU YUHUA,898.0,949
1857,don HANkey,899.0,950
6508,REED HASTINGs,900.0,951
3505,huaNG WEI,901.0,952
9833,jameS IRSay,902.0,953
2390,kim BEOM-su,903.0,954
6428,mustAFA kucuk,904.0,955
7225,mohamed MAnsour,905.0,956
8239,NAJIB MIKATI,906.0,957
1738,ermirIO PEREIRA DE MORAes,907.0,958
2822,BOB PARSons,908.0,959
4935,kRIT RATANARak,909.0,960
9525,helENA REVOREDO,910.0,961
6491,philLIP RUFFIN,911.0,962
1821,howarD SChultz,912.0,963
5780,E. JOE Shoen,913.0,964
6407,THOMAS STRAUMann,914.0,965
4508,laWRENCE STROLl,915.0,966
4121,aNDREW Tan,916.0,967
2024,tsai cHEng-da,917.0,968
9395,fRANK VANDERSLOOT,918.0,969
7969,sandro VERONESI,919.0,970
4531,tY WARNer,920.0,971
6353,oprah WINFRey,921.0,972
3031,zhanG WENZHong,922.0,973
1139,zuo HUi,923.0,974
5543,juan ABELLo,924.0,975
7817,SEMAHAT SEVIM ARSEL,925.0,976
8052,bang JUN-hyuk,926.0,977
5934,koOS BEkker,927.0,978
2453,david BONDERman,928.0,979
8026,francesco gAETANO caltagirone,929.0,980
6870,JOHN CAUdwell,930.0,981
4389,chen FAshu,931.0,982
2655,chung EUi-sun,932.0,983
5346,ISABEL DOS SANTos,933.0,984
5223,fong YUN wah,934.0,985
6690,philLIP FROSt,935.0,986
9785,lUTZ MARIO HELMIG,936.0,987
5488,b. wayNE HUghes,937.0,988
6664,daniel KRETINsky,938.0,989
4808,rAJ KUMAR & KISHIN RK,939.0,990
4347,lam KONG,940.0,991
9897,LAU CHO Kun,941.0,992
4839,"stepHEN MANDEL, jr.",942.0,993
1205,gILLES MARTIN,943.0,994
4963,danieL Mate,944.0,995
5650,ROBERT MILLer,945.0,996
1660,jorge mOLL filho,946.0,997
9394,maria helenA MORAES SCRIPILLITI,947.0,998
2702,sean PARKER,948.0,999
9496,jAY PAUl,949.0,1000
7498,paTRICK Ryan,950.0,1001
7481,thOMAS SECunda,951.0,1002
2142,shEN WENRONG,952.0,1003
7441,sHEN YUxing,953.0,1004
2479,GIL SHWED,954.0,1005
2869,song ZUOWEn,955.0,1006
4616,warren STEPHENs,956.0,1007
8499,glEN TAYLOR,957.0,1008
6864,hanni toOSBUY Kasprzak,958.0,1009
7542,torbjoRN TORNQVIST,959.0,1010
2727,BULAT UTEMURatov,960.0,1011
9519,chIP WILSON,961.0,1012
8697,jerry YANG,962.0,1013
8264,zHANG FAN,963.0,1014
1526,zhu XINGLIANG,964.0,1015
5718,ramoN ANG,965.0,1016
2576,edwaRD BAss,966.0,1017
7736,lee BAss,967.0,1018
1682,BERT BEVERIdge,968.0,1019
2823,georGE BISHop,969.0,1020
1089,jaimE BOTin,970.0,1021
6588,nORMAN BRAMan,971.0,1022
8076,chin JONG HWA,972.0,1023
5855,cHO TAK WOng,973.0,1024
3630,john COATEs,974.0,1025
6115,DU JIANGTao,975.0,1026
1842,ALOYSIO DE ANDRade faria,976.0,1027
9657,kennETH FEld,977.0,1028
4023,lucA GARAVOglia,978.0,1029
9025,noam gOTTESMAn,979.0,1030
1353,JONATHAN gray,980.0,1031
3808,stein ERIK hagen,981.0,1032
4218,chANG-WOO HAN,982.0,1033
9114,johN HENRY,983.0,1034
5011,LAWRENCE ho,984.0,1035
5795,huI LIN chit,985.0,1036
6900,mUSTAFA RAHMI koc,986.0,1037
1447,kUAN KAM Hon,987.0,1038
3627,jane LAUDer,988.0,1039
9089,aerin laUDER ZINterhofer,989.0,1040
2492,maritsa Lazari,990.0,1041
1437,beRNARD LEWIS,991.0,1042
3952,vinCENT LO,992.0,1043
9899,jeffreY LORBERBAum,993.0,1044
3840,JOE MANSUeto,994.0,1045
9686,jose robeRTO MARINHO,995.0,1046
9658,robERTO IRINEU Marinho,996.0,1047
3247,C. DEAN METROPOUlos,997.0,1048
2425,aristotelis MISTAKIDIs,998.0,1049
4564,arTURO MORENO,999.0,1050
8015,yoshIKO MORI,1000.0,1051
9447,ADAM NEUMANN,1001.0,1052
6129,or waI SHEun,1002.0,1053
2410,richARD peery,1003.0,1054
6966,horst juliUS pudwill,1004.0,1055
4436,p.v. ramprASAD reddy,1005.0,1056
8449,larry ROBBINS,1006.0,1057
4720,carloS SANCHEZ,1007.0,1058
4888,stephaN SCHMIDHEINy,1008.0,1059
2392,klaus-pETER SCHULEnberg,1009.0,1060
2309,CHARLES SIMOnyi,1010.0,1061
7590,mARK STEVens,1011.0,1062
1185,sze MAN bok,1012.0,1063
8126,sarik Tara,1013.0,1064
1325,lotTIE THAm,1014.0,1065
8390,petER THIEl,1015.0,1066
8508,eLAINE WYnn,1016.0,1067
9842,deNISE York,1017.0,1068
5181,daviD ZALIK,1018.0,1069
1455,zHAO TAO,1019.0,1070
5652,GEORGE ARGYROS,1020.0,1071
6682,john ARRILLaga,1021.0,1072
2899,CHARLES BRonfman,1022.0,1073
3880,peTER BUCk,1023.0,1074
9010,chEN JINxia,1024.0,1075
3871,viVIEN CHEn,1025.0,1076
8776,cHU LAM YIU,1026.0,1077
8913,JEAN COUTU,1027.0,1078
3788,jose LUIS CUTRAle,1028.0,1079
5860,jAI HARI & YADU hari dalmia,1029.0,1080
1031,bergiT DOUGLas,1030.0,1081
7234,alfredO EGYDIO ARRUDA VILLELA FILHo,1031.0,1082
2766,marcEL Erni,1032.0,1083
2966,andre ESTEVEs,1033.0,1084
1342,CARLO FIDani,1034.0,1085
8185,aBHAY FIrodia,1035.0,1086
3143,alfrED GAntner,1036.0,1087
7527,GENG JIANMING,1037.0,1088
7056,mitchELL GOLDhar,1038.0,1089
1280,hortENSIA HERRERO,1039.0,1090
3057,micHAEL HINTZE,1040.0,1091
6518,IGOR KESAEV,1041.0,1092
8637,koON POH Keong,1042.0,1093
1635,hermann LAngness,1043.0,1094
9992,li ZHONGCHU,1044.0,1095
7895,aleXANDER MAmut,1045.0,1096
4163,joao robERTO MArinho,1046.0,1097
1076,"dRAYTON MCLANe, jr.",1047.0,1098
5035,pATRICE MOTSEPE,1048.0,1099
9613,alFRED Oetker,1049.0,1100
2595,AUGUST OETKER,1050.0,1101
4438,carl feRDINANd oetker,1051.0,1102
9356,chriSTIAN Oetker,1052.0,1103
4770,juliA OEtker,1053.0,1104
5150,richaRD OETker,1054.0,1105
9409,daniel PRITZKER,1055.0,1106
8964,JOHN PRITZKER,1056.0,1107
1113,nevalDO rocha,1057.0,1108
3526,luiGI ROVAti,1058.0,1109
4750,feRIT FAIK SAhenk,1059.0,1110
9416,rosely sCHWEIZER,1060.0,1111
8007,eRIC SMidt,1061.0,1112
3166,ALEXANDER SPANOS,1062.0,1113
6416,lEENA TEWARi,1063.0,1114
3379,tonG JINQUan,1064.0,1115
2295,PETER Unger,1065.0,1116
7874,sunny VARKey,1066.0,1117
1260,URS WIETLISBACh,1067.0,1118
4264,MICHAEL ying,1068.0,1119
4141,YU MINHONg,1069.0,1120
5667,eva mARIA BUCHER-HAEFNer,1070.0,1121
8362,cHEN Hua,1071.0,1122
8171,gustAVO DENEGRI,1072.0,1123
4578,dermOT DESmond,1073.0,1124
9079,muRALI DIVI,1074.0,1125
2715,THOMAS FLohr,1075.0,1126
7428,beRNARD FRAISSe,1076.0,1127
7793,HARSH GOEnka,1077.0,1128
2195,david gOTTesman,1078.0,1129
7192,murlI DHAR & BIMAL KUMAR GYANCHandani,1079.0,1130
2423,bill HASLAm,1080.0,1131
5379,hu BAIFAN,1081.0,1132
7784,W. HERBERT HUNt,1082.0,1133
3152,aliJAN IBRAGImov,1083.0,1134
3009,bradley JACObs,1084.0,1135
3087,brAD KELLey,1085.0,1136
8932,vINOD KHOsla,1086.0,1137
2364,stEPHEN LANSDOWN,1087.0,1138
7132,marTIN lau,1088.0,1139
7480,LEE JOONG-KEUN,1089.0,1140
6123,lin Li,1090.0,1141
1355,keNNETH Lo,1091.0,1142
6884,alexander MACHkevich,1092.0,1143
4573,claYTON MATHILE,1093.0,1144
8483,stanLEY Perron,1094.0,1145
6814,j. JOE RICKetts,1095.0,1146
9220,DIRK ROSSMANN,1096.0,1147
4805,FILIZ SAHENK,1097.0,1148
8969,dan SNYDER,1098.0,1149
8348,pETER SPUhler,1099.0,1150
8042,tang YIU,1100.0,1151
5039,JOHN TYSon,1101.0,1152
5097,wonG MAn li,1102.0,1153
8649,lia MARIA aguiar,1103.0,1154
3129,aziz AKHANNOUch,1104.0,1155
8372,ron BAron,1105.0,1156
7386,shyam & HARI BHARTIa,1106.0,1157
7311,timoTHY BOYLE,1107.0,1158
7533,tatianA CASIRaghi,1108.0,1159
6642,chAN TAN CHING-FEN,1109.0,1160
3756,"chase COLEMAN, iii.",1110.0,1161
3704,marK COOMBS,1111.0,1162
6669,jamES COulter,1112.0,1163
6519,dulce puglieSE DE GOdoy bueno,1113.0,1164
7338,ana lucia DE MATTOS Barretto villela,1114.0,1165
6945,"frank fERTITTA, IIi.",1115.0,1166
8836,lorenZO FERTITTA,1116.0,1167
3781,mariA FRANCA FISSolo,1117.0,1168
4660,alexANDER FROLOV,1118.0,1169
3598,"ERNEST GARCIA, ii.",1119.0,1170
8276,alexandRE GRENDENE BARTELLE,1120.0,1171
8714,vinoD & ANIL RAi gupta,1121.0,1172
9794,TORSTEIN hagen,1122.0,1173
6310,he QIAonv,1123.0,1174
8696,hans-WERNER HECTOr,1124.0,1175
5492,stanley HUBBArd,1125.0,1176
5827,kE XIPINg,1126.0,1177
4158,SUNA KIRAC,1127.0,1178
7807,kong jIAN MIn,1128.0,1179
3744,koo BON-MOO,1129.0,1180
7939,heIKKI KYOSTila,1130.0,1181
7729,THOMAS Lee,1131.0,1182
8578,eRIC LEFKOFSKy,1132.0,1183
6762,pETER LIm,1133.0,1184
4475,sCOTT LIN,1134.0,1185
7142,TOMAS OLIVo lopez,1135.0,1186
6384,phillip t. (TERRY) RAGOn,1136.0,1187
9448,stewaRT Rahr,1137.0,1188
7693,t. deNNY SANford,1138.0,1189
9154,"juliO MARIO SANTO DOMINgo, iii.",1139.0,1190
4781,"karl SCHEUFELE, Iii.",1140.0,1191
2395,shen GUOJUn,1141.0,1192
2639,alain TARAVElla,1142.0,1193
2982,oleg TINKOV,1143.0,1194
2772,t.Y. TSai,1144.0,1195
1018,tung cHEE HWA,1145.0,1196
4547,teD TURNER,1146.0,1197
1828,suNIL VASWANI,1147.0,1198
8543,jitENDRA VIRWAni,1148.0,1199
9536,lang WALKer,1149.0,1200
5160,wU ZHIGANG,1150.0,1201
2253,xiaO WEnge,1151.0,1202
3356,xIONG XUQIANG,1152.0,1203
7317,takao YASUDA,1153.0,1204
5858,wiLLIAM YOUNG,1154.0,1205
7158,edDIE & SOL Zakay,1155.0,1206
3893,ZHANG XIUGEN,1156.0,1207
8211,LESLIE ALEXANDer,1157.0,1208
6810,PATRICIA ANGELINI Rossi,1158.0,1209
8588,josEF BOQUOI,1159.0,1210
9821,nikolai BUInov,1160.0,1211
4645,richARD CHANDLER,1161.0,1212
5243,cHENG XUE,1162.0,1213
5668,pATOKH CHODIEv,1163.0,1214
9057,choo CHONG NGEN,1164.0,1215
4723,todD CHRIStopher,1165.0,1216
3113,JOHN DE Mol,1166.0,1217
3647,bOB GAGLArdi,1167.0,1218
3161,goRDON GETTy,1168.0,1219
6091,philippe GINEStet,1169.0,1220
5653,saNJIV GOENka,1170.0,1221
9425,aLEC GORES,1171.0,1222
9912,DAVID HAINS,1172.0,1223
7661,bahaA HARIRi,1173.0,1224
3536,william HEINEcke,1174.0,1225
5276,huang HOngyun,1175.0,1226
1804,huanG ZHenda,1176.0,1227
1983,RAVI JAIpuria,1177.0,1228
9847,jianG YEHUA,1178.0,1229
5094,mANUEL JOVe,1179.0,1230
6769,willibeRT KRUEGER,1180.0,1231
1152,KUOK KHOON hong,1181.0,1232
4277,chrISTIAN LATOUCHE,1182.0,1233
4076,guENTHER LEhmann,1183.0,1234
6223,lI HONGXIN,1184.0,1235
4010,lI XITINg,1185.0,1236
1712,LIANG YUNChao,1186.0,1237
7634,brANDT Louie,1187.0,1238
9126,catheriNE Lozick,1188.0,1239
5576,igor MAKARov,1189.0,1240
5428,maO LIXiang,1190.0,1241
3261,harsh MARIWALA,1191.0,1242
5638,mARTIN MOLLER NIELSen,1192.0,1243
7387,davID MUrdock,1193.0,1244
2871,n.r. narAYANa murthy,1194.0,1245
8399,geORG NEMETSCHEK,1195.0,1246
9008,vikAS OBEroi,1196.0,1247
9819,maJA OEri,1197.0,1248
8702,ong BENG SENG AND CHRISTINA ONg,1198.0,1249
1002,"H. ROSS PEROt, jr.",1199.0,1250
4491,TOR PETERSON,1200.0,1251
1104,helOISE PRATT,1201.0,1252
3586,ALEXEY Repik,1202.0,1253
4657,shiN CHANG-jae,1203.0,1254
1805,kavitark RAM shriram,1204.0,1255
4367,syLVIA STroeher,1205.0,1256
8614,katsuMI TADa,1206.0,1257
3720,TANG SHING-bor,1207.0,1258
2291,geORG VON OPEl,1208.0,1259
7278,david wALENtas,1209.0,1260
1381,ronALD WANEK,1210.0,1261
1222,WANG CHANGTIAn,1211.0,1262
1917,wang wENJING,1212.0,1263
6528,ye cHENG,1213.0,1264
1590,zHU GONGSHAn,1214.0,1265
9781,anTTI AARNIo-wihuri,1215.0,1266
4807,s. dANIEL ABRaham,1216.0,1267
1794,joaO ALVES DE QUEIROz filho,1217.0,1268
6999,mika ANTTONen,1218.0,1269
8525,tHOR BJORGOLFSSOn,1219.0,1270
9330,anDREI BOKArev,1220.0,1271
1478,bERNHARD BRAUN-LUEDICKE,1221.0,1272
7813,eva marIA BRAUN-Luedicke,1222.0,1273
2735,frieDERIKE BRAUN-LUEDICKE,1223.0,1274
9725,ron bURKLE,1224.0,1275
7397,vivek CHAND burman,1225.0,1276
4270,chEN YUNG-Tai,1226.0,1277
8746,JAMES CLARK,1227.0,1278
7524,christoPHER CLINE,1228.0,1279
6492,alexanDRA DAITch,1229.0,1280
5435,doNG WEI,1230.0,1281
9691,fritZ DRAEXlmaier,1231.0,1282
4842,gLENN DUBIN,1232.0,1283
4232,roberT DUGGan,1233.0,1284
3114,jAYME GARFINKel,1234.0,1285
6854,sAM GOI,1235.0,1286
6097,THOMAS Hagen,1236.0,1287
2068,carlos HANK rhon,1237.0,1288
3793,chrISTOPH HENKEL,1238.0,1289
4348,hu kAIJUN,1239.0,1290
2759,HUANG Yi,1240.0,1291
4598,rameSH JUNEja,1241.0,1292
7322,brUCE Karsh,1242.0,1293
6709,henRY LAUFER,1243.0,1294
5204,leE BOO-Jin,1244.0,1295
6373,lee JAY-HYUN,1245.0,1296
8082,wolfgang LEITNER,1246.0,1297
8589,li Ge,1247.0,1298
5477,hARALD LInk,1248.0,1299
6198,liu miNG Hui,1249.0,1300
1845,jeFFREY lurie,1250.0,1301
1699,MA XINGTIAn,1251.0,1302
8143,sarah MACMILLAN,1252.0,1303
5092,HOWARD MArks,1253.0,1304
4075,MIAO SHOULIang,1254.0,1305
2415,lachhmaN DAS MITTAL,1255.0,1306
2842,mario mORETTI POLEGATO,1256.0,1307
7974,vadIM MOSHKOVICh,1257.0,1308
7003,mofaTRAJ munot,1258.0,1309
2352,jonatHAN NELSON,1259.0,1310
3107,floRENTINO PEREZ,1260.0,1311
6964,chuchat & daONAPA PETAUMpai,1261.0,1312
9021,peter PETerson,1262.0,1313
9635,arvind POddar,1263.0,1314
5969,MURDAYA poo,1264.0,1315
5985,rEN ZHENGFEI,1265.0,1316
9948,antonY RESsler,1266.0,1317
3070,francisco JOSE riberas mera,1267.0,1318
9309,rODNEY SACKS,1268.0,1319
9464,hilton SCHLOSBErg,1269.0,1320
6623,briaN SHEth,1270.0,1321
5681,LUCY STItzer,1271.0,1322
1703,SU SUYU,1272.0,1323
7198,sATOSHI Suzuki,1273.0,1324
5405,katherinE TANner,1274.0,1325
2590,arvinD TIKU,1275.0,1326
2131,wang LIping,1276.0,1327
4366,WANG XICHEng,1277.0,1328
4316,WEI SHAOJUN,1278.0,1329
9036,amY WYSs,1279.0,1330
6038,jon YARBrough,1280.0,1331
9458,vladIMIR YEVTUSHENKOV,1281.0,1332
8946,charlES ZEGAR,1282.0,1333
8725,zHU BAOGuo,1283.0,1334
8652,saif AL GHURAIR,1284.0,1335
6214,sYED MOKHTAR ALBUKHARY,1285.0,1336
9433,mIRIAM BAUMANN-BLOCHER,1286.0,1337
6096,albert BERNer,1287.0,1338
4301,thomAS BRuch,1288.0,1339
2452,chaNG YUN chung,1289.0,1340
8066,kiat cHIARAVAnont,1290.0,1341
3481,jEAN-PAUL AND MARTINe clozel,1291.0,1342
1920,benjamiN DE ROTHSCHild,1292.0,1343
5878,james DINAN,1293.0,1344
4271,chaRLES EDELSTENNE,1294.0,1345
7247,bERND FReier,1295.0,1346
8943,BILL GROSS,1296.0,1347
6631,jeffrey GUNDlach,1297.0,1348
7514,sUAT GUNsel,1298.0,1349
3762,shmueL HARLAp,1299.0,1350
8882,rOBERTO HERNANDEZ ramirez,1300.0,1351
7157,JOHANNES KAERCHER,1301.0,1352
9281,fRIEDRICH KNapp,1302.0,1353
7987,lee MYUNG-hee,1303.0,1354
3759,LEE SEO-HYUN,1304.0,1355
1021,liang JIANKUN,1305.0,1356
1610,liao lONG-SHING,1306.0,1357
3748,lin SHU-Hong,1307.0,1358
6987,yasSEEN MANSOUr,1308.0,1359
9445,daviD NAHmad,1309.0,1360
4415,alexanDER Nesis,1310.0,1361
4624,nANDAN NILekani,1311.0,1362
9799,ranjAN Pai,1312.0,1363
9188,pARK HYEON-joo,1313.0,1364
6852,jenNIFER Pritzker,1314.0,1365
6088,qiu jiANPING,1315.0,1366
5796,megdet RAHIMkulov,1316.0,1367
6244,vito rodRIGUEZ rodriguez,1317.0,1368
2686,stephEN RUBin,1318.0,1369
3699,reMO RUFFINi,1319.0,1370
8317,erik SELIN,1320.0,1371
3591,peteR SONDAKH,1321.0,1372
8413,alan N. Trefler,1322.0,1373
9631,tsenG SHIN-Yi,1323.0,1374
1072,masateRU Uno,1324.0,1375
8376,wanG QINGTAo,1325.0,1376
8254,evaN WILliams,1326.0,1377
7029,gustAV MAGNAR WITZOe,1327.0,1378
4478,hoRST WORTMann,1328.0,1379
1483,xiao yONGMIng,1329.0,1380
4852,XIE ZHIKUN,1330.0,1381
9860,xuE XIANGDOng,1331.0,1382
2980,YUAN YAFEi,1332.0,1383
7973,robIN ZENG,1333.0,1384
6962,ZHANG DAOCAI,1334.0,1385
5495,zhANG XUANSONG,1335.0,1386
5314,zHENG YUEwen,1336.0,1387
4295,zhou XIAOGUAng,1337.0,1388
